"Order_ID","Order_Date","Order_Quantity","Sales","Profit","Unit_Price","Customer_Segment","Product_Category","Region"
41632,2015-12-01,34,1541.458,-238.16,55.99,"Home Office","Technology","Region 4"
41825,2014-08-22,43,3277.39,286.01,73.98,"Consumer","Technology","Region 4"
42373,2016-08-16,11,127.32,22.96,10.91,"Consumer","Office Supplies","Region 4"
44423,2017-07-29,39,248.64,-69.27,6.28,"Corporate","Furniture","Region 4"
45863,2015-09-19,5,845.614,-653.49,195.99,"Home Office","Technology","Region 4"
47810,2016-08-13,3,19.57,-5.35,5.84,"Home Office","Office Supplies","Region 4"
48896,2014-10-28,43,856.9,106.93,18.97,"Home Office","Office Supplies","Region 4"
49830,2014-07-09,16,519.65,26.36,30.98,"Small Business","Office Supplies","Region 4"
52389,2016-10-20,31,655.33,-57.16,21.38,"Corporate","Office Supplies","Region 4"
52576,2014-03-28,10,958.18,126.81,90.97,"Home Office","Technology","Region 4"
53605,2015-08-03,19,506.49,105.69,25.98,"Consumer","Office Supplies","Region 4"
53605,2015-08-03,48,8367.68,886.35,170.98,"Consumer","Furniture","Region 4"
53605,2015-08-03,1,74.31,-73.1,41.47,"Consumer","Furniture","Region 4"
53891,2014-01-22,27,4584.73,812.38,179.99,"Home Office","Technology","Region 4"
53891,2014-01-22,44,4039.72,-237.6,92.23,"Home Office","Furniture","Region 4"
53891,2014-01-22,25,2570.944,553.36,115.99,"Home Office","Technology","Region 4"
55460,2017-05-26,49,1944.87,496.43,41.71,"Home Office","Office Supplies","Region 4"
55460,2017-05-26,12,61.82,-10.45,5.34,"Home Office","Office Supplies","Region 4"
55877,2015-02-02,40,144.28,52.94,3.08,"Corporate","Office Supplies","Region 4"
55877,2015-02-02,19,126.53,-73.38,5.98,"Corporate","Office Supplies","Region 4"
56647,2016-08-02,41,417.53,-309.06,9.98,"Home Office","Furniture","Region 4"
57537,2017-09-18,13,76.38,-29.69,4.82,"Home Office","Office Supplies","Region 4"
57537,2017-09-18,29,2948.63,888.62,100.97,"Home Office","Technology","Region 4"
57537,2017-09-18,4,18.33,-7.08,3.98,"Home Office","Office Supplies","Region 4"
57698,2017-01-05,10,86,-66.91,7.77,"Home Office","Office Supplies","Region 4"
57698,2017-01-05,13,4805.36,1127.31,363.25,"Home Office","Office Supplies","Region 4"
58241,2015-09-07,36,146.71,38.63,4,"Home Office","Office Supplies","Region 4"
58241,2015-09-07,36,475.92,-95.3,12.88,"Home Office","Office Supplies","Region 4"
96,2014-04-16,37,4158.1235,1228.89,125.99,"Home Office","Technology","Region 3"
612,2017-10-20,50,262.87,-166.29,5.28,"Corporate","Office Supplies","Region 3"
612,2017-10-20,43,2531.0875,881.68,65.99,"Corporate","Technology","Region 3"
1440,2016-08-08,41,726.22,52.47,17.67,"Small Business","Furniture","Region 3"
3749,2016-02-23,27,353.62,140.15,12.97,"Consumer","Office Supplies","Region 3"
4070,2016-06-10,22,646.07,237.75,28.48,"Home Office","Technology","Region 3"
6947,2016-07-18,9,520.49,-51.01,51.65,"Small Business","Furniture","Region 3"
6979,2014-02-27,28,334.89,-1.44,11.99,"Home Office","Technology","Region 3"
7107,2017-01-03,3,172.04,143.08,54.2,"Corporate","Furniture","Region 3"
7107,2017-01-03,3,113.14,-21.23,37.94,"Corporate","Office Supplies","Region 3"
7107,2017-01-03,32,1724.82,407.8,55.29,"Corporate","Office Supplies","Region 3"
8678,2017-09-30,31,937.8,27.12,29.74,"Consumer","Office Supplies","Region 3"
10659,2014-05-14,40,227.37,-92.07,5.28,"Corporate","Office Supplies","Region 3"
11719,2016-02-05,3,1566.8,-1044.92,500.97,"Home Office","Technology","Region 3"
11719,2016-02-05,30,616.01,-74.88,21.38,"Home Office","Office Supplies","Region 3"
11719,2016-02-05,17,438.6085,-56.05,28.99,"Home Office","Technology","Region 3"
11908,2015-05-25,5,1386.6,-556.18,280.98,"Corporate","Furniture","Region 3"
13765,2014-04-05,45,1553.38,180.88,36.55,"Corporate","Office Supplies","Region 3"
14055,2014-09-01,21,441.7,167.18,22.23,"Home Office","Furniture","Region 3"
14785,2014-10-09,20,94.86,39.69,4.91,"Consumer","Office Supplies","Region 3"
14785,2014-10-09,25,744.12,146.51,28.15,"Consumer","Office Supplies","Region 3"
14855,2015-04-30,44,174.9,-150.9,3.58,"Corporate","Office Supplies","Region 3"
14855,2015-04-30,48,103.8,-150.53,2.23,"Corporate","Furniture","Region 3"
14855,2015-04-30,19,2557.51,-168.48,124.49,"Corporate","Furniture","Region 3"
15045,2015-08-20,11,1378.72,-640.6,122.99,"Small Business","Furniture","Region 3"
16289,2015-07-17,49,5610.612,2040.87,125.99,"Corporate","Technology","Region 3"
19621,2016-09-06,20,67.03,-30.4,3.14,"Corporate","Office Supplies","Region 3"
19621,2016-09-06,15,140.82,-43.26,7.98,"Corporate","Office Supplies","Region 3"
20036,2015-12-05,28,4371.92,-533.44,150.98,"Corporate","Furniture","Region 3"
20036,2015-12-05,21,1745.118,307.25,95.99,"Corporate","Technology","Region 3"
20773,2014-03-05,44,479.96,122.54,10.91,"Home Office","Office Supplies","Region 3"
20967,2016-03-14,50,28664.52,13340.26,599.99,"Small Business","Technology","Region 3"
20967,2016-03-14,6,635.7405,-397.53,125.99,"Small Business","Technology","Region 3"
21478,2017-03-02,16,423.07,126.95,25.38,"Home Office","Furniture","Region 3"
21478,2017-03-02,33,1602.21,728.49,48.04,"Home Office","Office Supplies","Region 3"
21633,2014-03-27,29,547.82,69.63,18.7,"Home Office","Furniture","Region 3"
21696,2015-10-21,14,278.27,-51.91,19.35,"Consumer","Office Supplies","Region 3"
22851,2014-03-01,25,667.36,218.89,28.48,"Home Office","Technology","Region 3"
22851,2014-03-01,13,32.37,-48.55,2.08,"Home Office","Furniture","Region 3"
22851,2014-03-01,38,1409.0875,233.56,45.99,"Home Office","Technology","Region 3"
23557,2016-05-30,7,1011.16,547.96,136.98,"Home Office","Furniture","Region 3"
24961,2015-01-26,8,487.59,-205.29,58.14,"Consumer","Furniture","Region 3"
24966,2016-12-16,34,4152.12,817.98,120.33,"Corporate","Office Supplies","Region 3"
27363,2016-10-17,16,323.26,98.34,20.24,"Small Business","Furniture","Region 3"
29028,2016-02-05,43,17131.36,4722.77,400.97,"Corporate","Technology","Region 3"
29156,2015-02-24,10,208.77,-76.58,20.97,"Home Office","Technology","Region 3"
29282,2017-11-28,4,34.27,-26.44,6.48,"Corporate","Office Supplies","Region 3"
29957,2015-03-13,28,2555.37,-824.91,95.98,"Corporate","Furniture","Region 3"
30053,2014-02-01,41,3279.01,349.22,80.97,"Consumer","Technology","Region 3"
30081,2016-12-16,26,213.49,-136.45,8.04,"Home Office","Office Supplies","Region 3"
30214,2014-10-04,38,375.61,-21.26,10.44,"Home Office","Office Supplies","Region 3"
30497,2016-02-06,34,706.91,85.68,20.98,"Corporate","Office Supplies","Region 3"
30497,2016-02-06,31,190.06,-61.9,5.98,"Corporate","Office Supplies","Region 3"
31681,2017-11-07,38,212.12,-93.78,5.28,"Corporate","Office Supplies","Region 3"
31777,2016-10-18,32,6483.42,1590.95,200.98,"Small Business","Furniture","Region 3"
31777,2016-10-18,10,137.77,1.85,12.28,"Small Business","Office Supplies","Region 3"
33060,2015-02-19,3,15.88,-11.04,3.74,"Home Office","Office Supplies","Region 3"
33254,2016-11-02,11,466.35,159.25,39.98,"Home Office","Furniture","Region 3"
33605,2017-04-03,42,153.01,-218.53,3.52,"Corporate","Office Supplies","Region 3"
34180,2016-09-02,2,27,-4.9,5.78,"Corporate","Office Supplies","Region 3"
35137,2015-07-17,41,225.06,7.3,5.34,"Home Office","Office Supplies","Region 3"
35137,2015-07-17,47,1041.78,283.79,23.99,"Home Office","Office Supplies","Region 3"
36838,2014-04-08,3,32.76,11.29,6.3,"Corporate","Office Supplies","Region 3"
37252,2016-11-18,21,1503.49,408.73,70.97,"Corporate","Office Supplies","Region 3"
37252,2016-11-18,1,10.62,-31.2,8.32,"Corporate","Technology","Region 3"
37252,2016-11-18,50,2337.03,-37.19,49.99,"Corporate","Technology","Region 3"
37252,2016-11-18,34,29345.27,7497.55,880.98,"Corporate","Furniture","Region 3"
38979,2015-02-26,48,3355.1,-1701.96,70.98,"Corporate","Furniture","Region 3"
38979,2015-02-26,34,2864.55,1021.07,82.99,"Corporate","Technology","Region 3"
38979,2015-02-26,31,65.61,-16.63,1.95,"Corporate","Office Supplies","Region 3"
39619,2017-01-03,15,742.8,265.87,49.34,"Consumer","Furniture","Region 3"
40101,2014-01-31,46,2188.06,33.77,49.99,"Corporate","Technology","Region 3"
41542,2014-09-26,47,6181.48,-194.83,124.49,"Corporate","Furniture","Region 3"
42565,2015-09-22,33,283.8,47.52,8.69,"Home Office","Office Supplies","Region 3"
42823,2015-06-25,8,49.14,-22.56,4.28,"Corporate","Office Supplies","Region 3"
43398,2016-04-23,10,1600.85,-193.97,159.31,"Corporate","Furniture","Region 3"
44002,2014-02-07,46,320.93,-66.48,6.68,"Corporate","Office Supplies","Region 3"
44002,2014-02-07,14,261.85,-52.33,17.7,"Corporate","Office Supplies","Region 3"
44196,2014-08-22,10,56.91,7.5,5.18,"Corporate","Office Supplies","Region 3"
44871,2016-05-02,27,94.46,-75.09,3.28,"Home Office","Office Supplies","Region 3"
46055,2017-06-02,25,1291.2,-5.6,50.98,"Consumer","Technology","Region 3"
47079,2016-12-15,34,1069.85,-1179.39,31.76,"Home Office","Furniture","Region 3"
47494,2014-07-01,42,1967.83,659.6,45.19,"Consumer","Technology","Region 3"
47494,2014-07-01,9,52.59,-28.14,4.98,"Consumer","Office Supplies","Region 3"
47622,2017-09-12,41,8188.19,3702,204.1,"Corporate","Technology","Region 3"
47938,2014-06-24,17,283.6535,-113.05,20.99,"Corporate","Technology","Region 3"
48032,2015-08-26,42,309.17,-283.31,7.77,"Corporate","Office Supplies","Region 3"
48032,2015-08-26,29,412.86,-104.43,15.14,"Corporate","Office Supplies","Region 3"
49062,2017-04-11,33,103.32,-25.68,2.98,"Home Office","Office Supplies","Region 3"
49541,2014-01-16,35,503.75,16.46,13.43,"Home Office","Office Supplies","Region 3"
49828,2016-08-29,39,272.39,-91.48,6.48,"Consumer","Office Supplies","Region 3"
50370,2017-11-06,25,122.05,-67.6,4.24,"Corporate","Office Supplies","Region 3"
51009,2016-11-04,10,48,-29.14,4.18,"Corporate","Furniture","Region 3"
55200,2015-08-28,33,505.08,-56.91,15.15,"Home Office","Office Supplies","Region 3"
55200,2015-08-28,4,649.2385,-830.72,205.99,"Home Office","Technology","Region 3"
56161,2017-04-14,38,1504.22,118.97,39.99,"Home Office","Technology","Region 3"
57477,2015-09-26,50,745.48,119.12,14.56,"Home Office","Office Supplies","Region 3"
57477,2015-09-26,45,3086.5115,1560.96,85.99,"Home Office","Technology","Region 3"
59044,2016-07-19,6,20.19,1.25,3.08,"Small Business","Office Supplies","Region 3"
59204,2017-02-28,25,151.75,-66.24,5.8,"Home Office","Office Supplies","Region 3"
59969,2017-01-10,42,437.73,205.7,9.9,"Home Office","Office Supplies","Region 3"
59969,2017-01-10,16,275.01,-87.11,15.7,"Home Office","Office Supplies","Region 3"
166,2016-09-10,10,567.936,-126.09,65.99,"Consumer","Technology","Region 3"
197,2016-04-05,23,310.52,33.22,12.98,"Home Office","Office Supplies","Region 3"
487,2017-08-17,19,210.4,-18.96,10.89,"Corporate","Office Supplies","Region 3"
710,2015-01-01,42,161.77,-150.37,3.58,"Corporate","Office Supplies","Region 3"
710,2015-01-01,11,447.09,89.03,41.32,"Corporate","Furniture","Region 3"
710,2015-01-01,29,4192.88,731.32,145.45,"Corporate","Technology","Region 3"
801,2017-02-16,20,59.85,-47.41,2.74,"Corporate","Office Supplies","Region 3"
870,2015-06-19,23,1661.04,475.54,70.97,"Corporate","Office Supplies","Region 3"
1542,2015-09-14,47,2150.25,586.93,48.58,"Consumer","Office Supplies","Region 3"
1542,2015-09-14,13,448,27.2,35.51,"Consumer","Office Supplies","Region 3"
2497,2017-08-26,21,3629.1175,636.03,205.99,"Corporate","Technology","Region 3"
2630,2017-10-23,31,146.51,37.14,4.73,"Corporate","Office Supplies","Region 3"
2657,2016-10-15,30,8316.76,2108.8,279.81,"Home Office","Office Supplies","Region 3"
2657,2016-10-15,37,2143.2155,464.36,65.99,"Home Office","Technology","Region 3"
2816,2014-09-19,35,787.56,220.04,21.98,"Corporate","Office Supplies","Region 3"
2818,2014-12-11,37,565.91,192.39,15.68,"Corporate","Furniture","Region 3"
2818,2014-12-11,39,593.21,44.71,14.98,"Corporate","Furniture","Region 3"
2818,2014-12-11,2,89.23,-42.72,38.76,"Corporate","Office Supplies","Region 3"
3040,2015-04-11,13,98.39,-31.54,6.48,"Consumer","Office Supplies","Region 3"
3108,2015-08-04,36,65.39,-0.46,1.82,"Corporate","Office Supplies","Region 3"
3488,2016-01-07,39,4669.19,-1864.08,122.99,"Home Office","Furniture","Region 3"
3488,2016-01-07,6,133.4,-0.31,21.98,"Home Office","Office Supplies","Region 3"
3553,2014-05-17,7,20.5,-4.04,2.94,"Corporate","Office Supplies","Region 3"
3622,2016-11-25,16,76.6,-48.51,4.24,"Consumer","Office Supplies","Region 3"
3810,2017-09-16,40,221.86,-1845.66,4.48,"Corporate","Office Supplies","Region 3"
3810,2017-09-16,25,78.26,35.09,2.61,"Corporate","Office Supplies","Region 3"
4451,2014-09-30,47,992.95,-65.21,21.38,"Corporate","Office Supplies","Region 3"
4516,2014-03-28,42,294.78,-113.45,6.68,"Small Business","Office Supplies","Region 3"
4578,2017-09-12,45,282.71,-141.44,6.48,"Corporate","Office Supplies","Region 3"
4578,2017-09-12,48,724.13,-250.53,14.81,"Corporate","Office Supplies","Region 3"
4578,2017-09-12,15,294.66,86.33,20.24,"Corporate","Furniture","Region 3"
4611,2015-01-09,32,16172.44,7176.12,500.98,"Consumer","Technology","Region 3"
5281,2016-10-31,36,4733.7,624.36,120.98,"Consumer","Furniture","Region 3"
5281,2016-10-31,14,2718.07,1107.53,209.84,"Consumer","Furniture","Region 3"
5635,2017-08-15,17,198.78,-28.35,11.5,"Corporate","Office Supplies","Region 3"
5635,2017-08-15,50,281.58,-161.56,5.77,"Corporate","Furniture","Region 3"
5696,2016-05-02,4,2206.17,251.43,525.98,"Consumer","Office Supplies","Region 3"
5696,2016-05-02,40,621.12,190.53,16.51,"Consumer","Office Supplies","Region 3"
5696,2016-05-02,31,175.92,-93.41,5.98,"Consumer","Technology","Region 3"
6241,2014-12-29,24,133.94,45,5.84,"Small Business","Office Supplies","Region 3"
6241,2014-12-29,29,5433.0895,1365.28,205.99,"Small Business","Technology","Region 3"
6406,2014-08-14,43,92.63,-70.8,2.08,"Home Office","Office Supplies","Region 3"
6625,2015-08-15,23,21062.91,5713.53,880.98,"Corporate","Furniture","Region 3"
6854,2014-01-06,1,22.13,-2.39,7.68,"Consumer","Office Supplies","Region 3"
6854,2014-01-06,19,129.84,2.39,6.64,"Consumer","Furniture","Region 3"
7335,2015-05-29,43,3681.7495,1196.44,95.99,"Corporate","Technology","Region 3"
7457,2015-09-30,36,2300.45,624.64,60.98,"Small Business","Office Supplies","Region 3"
7457,2015-09-30,46,548.11,124.24,11.55,"Small Business","Office Supplies","Region 3"
7783,2017-01-11,3,31.35,-14.62,8.85,"Corporate","Office Supplies","Region 3"
7905,2014-06-03,46,11057.6,183.9,259.71,"Small Business","Furniture","Region 3"
8064,2016-05-11,44,10445.95,1069.61,243.98,"Home Office","Furniture","Region 3"
8130,2017-05-13,15,66.33,-47.23,4.13,"Consumer","Office Supplies","Region 3"
8294,2017-06-20,28,197.574,-90.84,7.99,"Home Office","Technology","Region 3"
8384,2015-05-05,37,4935.72,-698.09,140.98,"Small Business","Furniture","Region 3"
8580,2016-03-21,12,151.49,-3.95,11.58,"Consumer","Office Supplies","Region 3"
8580,2016-03-21,37,308.22,-215.57,7.77,"Consumer","Office Supplies","Region 3"
8646,2014-04-09,8,85.85,-327.65,4.48,"Consumer","Office Supplies","Region 3"
8646,2014-04-09,41,14377.78,4161.98,350.99,"Consumer","Furniture","Region 3"
8646,2014-04-09,26,994.27,-127.11,40.98,"Consumer","Technology","Region 3"
8646,2014-04-09,29,9558.65,2154.07,349.45,"Consumer","Furniture","Region 3"
8993,2016-05-27,41,172.15,86.78,3.69,"Corporate","Office Supplies","Region 3"
8996,2016-06-01,13,772.2675,-48.85,65.99,"Corporate","Technology","Region 3"
8998,2015-01-03,37,1767.88,66.47,50.98,"Consumer","Office Supplies","Region 3"
8998,2015-01-03,12,277.42,49.82,22.24,"Consumer","Technology","Region 3"
8998,2015-01-03,13,178.13,-19.75,13.43,"Consumer","Office Supplies","Region 3"
9124,2016-10-15,17,2637.78,-0.84,152.48,"Small Business","Technology","Region 3"
9124,2016-10-15,29,157.4,-118.56,4.98,"Small Business","Office Supplies","Region 3"
9152,2015-08-20,43,292.808,-129.69,7.99,"Home Office","Technology","Region 3"
9312,2017-05-18,43,1160.55,-179.17,25.98,"Home Office","Furniture","Region 3"
9826,2017-03-22,7,131.61,-7.3,17.48,"Consumer","Technology","Region 3"
9954,2014-06-19,36,10122.72,-381.16,280.98,"Corporate","Furniture","Region 3"
9954,2014-06-19,39,203.6,-166.44,4.98,"Corporate","Office Supplies","Region 3"
9954,2014-06-19,30,115.81,22.06,3.98,"Corporate","Office Supplies","Region 3"
10081,2015-08-07,49,1058.43,245,20.28,"Home Office","Furniture","Region 3"
10272,2014-01-17,3,299.08,-50.43,90.48,"Corporate","Office Supplies","Region 3"
10272,2014-01-17,26,566.39,76.43,22.84,"Corporate","Office Supplies","Region 3"
10530,2014-01-27,4,377.213,-411.65,110.99,"Consumer","Technology","Region 3"
11270,2016-06-29,15,140.07,-21.85,8.6,"Corporate","Office Supplies","Region 3"
11431,2017-08-01,5,39.68,-6.71,8.01,"Small Business","Office Supplies","Region 3"
11431,2017-08-01,8,1273.266,-615.67,205.99,"Small Business","Technology","Region 3"
12097,2015-11-09,9,49.89,-30.84,4.98,"Consumer","Office Supplies","Region 3"
12097,2015-11-09,25,1831.529,-139.98,85.99,"Consumer","Technology","Region 3"
12196,2015-06-02,32,599.52,25.14,17.98,"Consumer","Technology","Region 3"
12196,2015-06-02,25,10330.94,2914.56,419.19,"Consumer","Office Supplies","Region 3"
12483,2015-08-04,14,1676.44,607.5,120.98,"Home Office","Office Supplies","Region 3"
12483,2015-08-04,14,1406.07,-701.91,100.98,"Home Office","Furniture","Region 3"
12483,2015-08-04,30,1771.67,338.95,59.76,"Home Office","Office Supplies","Region 3"
12867,2016-03-10,6,127.49,-57.95,19.98,"Corporate","Technology","Region 3"
12903,2014-09-25,2,63.427,-191.79,35.99,"Consumer","Technology","Region 3"
13540,2015-05-23,31,259.59,34.79,8.5,"Consumer","Technology","Region 3"
13540,2015-05-23,16,34.93,-0.05,2.18,"Consumer","Office Supplies","Region 3"
13540,2015-05-23,33,431.06,-26.78,12.28,"Consumer","Office Supplies","Region 3"
14336,2014-11-18,4,174.55,-114.39,39.99,"Consumer","Technology","Region 3"
14400,2014-02-04,32,74.34,-166.55,2.16,"Home Office","Office Supplies","Region 3"
14400,2014-02-04,35,228.8,-99.08,6.48,"Home Office","Office Supplies","Region 3"
14400,2014-02-04,43,6089.05,-2110.56,146.05,"Home Office","Furniture","Region 3"
14500,2016-06-23,44,839.7,211.79,19.98,"Consumer","Office Supplies","Region 3"
14500,2016-06-23,46,1662.5,289.02,34.58,"Consumer","Office Supplies","Region 3"
14534,2015-07-18,46,745.99,226.09,15.98,"Corporate","Technology","Region 3"
14884,2016-09-26,6,473.9855,-301.68,95.99,"Corporate","Technology","Region 3"
15075,2014-10-04,24,1548.43,622.89,63.94,"Consumer","Furniture","Region 3"
15075,2014-10-04,10,54.84,-56.3,5.02,"Consumer","Technology","Region 3"
15234,2015-03-12,21,2185.9535,268.01,125.99,"Consumer","Technology","Region 3"
15234,2015-03-12,12,1323.5435,-34.73,125.99,"Consumer","Technology","Region 3"
15270,2014-01-31,36,257.91,90.86,6.98,"Corporate","Office Supplies","Region 3"
15296,2017-08-07,38,6216.6,1082.21,161.55,"Corporate","Office Supplies","Region 3"
15335,2015-09-17,26,765.96,240.06,31.78,"Consumer","Technology","Region 3"
15712,2017-12-04,1,102.9,-81.89,48.58,"Corporate","Furniture","Region 3"
16103,2017-07-15,22,426.7,104.77,19.84,"Corporate","Office Supplies","Region 3"
16225,2014-05-28,30,550.29,-82.5,17.7,"Consumer","Office Supplies","Region 3"
16262,2016-01-01,11,62.84,9.53,5.18,"Consumer","Office Supplies","Region 3"
16321,2014-10-01,50,7156.56,1871.26,142.86,"Corporate","Office Supplies","Region 3"
16679,2014-11-08,29,6481.95,846.23,243.98,"Small Business","Furniture","Region 3"
16775,2017-11-22,49,2469.15,1244.81,48.94,"Corporate","Office Supplies","Region 3"
16834,2015-10-23,33,463.42,14.2,14.45,"Consumer","Office Supplies","Region 3"
16837,2016-01-21,4,997,-307.96,258.98,"Consumer","Furniture","Region 3"
17058,2016-01-01,15,72.67,-62.37,4.28,"Home Office","Office Supplies","Region 3"
17508,2017-06-27,50,99.08,11.28,1.76,"Corporate","Office Supplies","Region 3"
18592,2017-09-30,2,25.72,-15.5,10.98,"Corporate","Office Supplies","Region 3"
18757,2017-05-22,43,319.96,123.15,6.98,"Consumer","Office Supplies","Region 3"
18851,2017-12-16,32,204.21,-204.81,5.98,"Consumer","Office Supplies","Region 3"
18853,2015-01-17,33,223.88,55.21,6.68,"Home Office","Office Supplies","Region 3"
18884,2016-06-23,5,131.27,-70.43,25.98,"Home Office","Furniture","Region 3"
18884,2016-06-23,29,13571.7,3825.69,449.99,"Home Office","Technology","Region 3"
19300,2014-12-16,10,78.72,-22.36,7.64,"Corporate","Office Supplies","Region 3"
19361,2017-09-23,21,788.85,317.53,37.7,"Consumer","Office Supplies","Region 3"
19361,2017-09-23,43,364.59,-14.28,8.56,"Consumer","Office Supplies","Region 3"
19557,2016-10-29,26,66.6,13.99,2.62,"Corporate","Office Supplies","Region 3"
19557,2016-10-29,9,312.25,15.56,33.89,"Corporate","Office Supplies","Region 3"
19586,2017-11-01,36,70.63,-66.87,2.08,"Home Office","Office Supplies","Region 3"
19718,2017-06-24,6,89.75,-38.29,13.99,"Consumer","Technology","Region 3"
19744,2015-03-14,41,478.38,-34.39,11.97,"Consumer","Office Supplies","Region 3"
20069,2014-09-26,6,247.15,-88.35,40.89,"Corporate","Furniture","Region 3"
20103,2015-02-11,30,314.93,-17.5,9.99,"Small Business","Technology","Region 3"
20103,2015-02-11,25,726.82,-173.88,30.42,"Small Business","Technology","Region 3"
20135,2014-06-30,44,115.24,43.23,2.61,"Corporate","Office Supplies","Region 3"
20135,2014-06-30,28,9601.94,2428.59,349.45,"Corporate","Furniture","Region 3"
20166,2014-03-04,6,973.862,-693.33,205.99,"Corporate","Technology","Region 3"
20192,2015-10-06,35,1624.67,504.35,45.19,"Home Office","Technology","Region 3"
20229,2014-10-30,47,116.06,25.2,2.62,"Home Office","Office Supplies","Region 3"
20966,2015-09-18,10,39.42,7.78,3.85,"Consumer","Office Supplies","Region 3"
20966,2015-09-18,35,801.44,308.12,22.24,"Consumer","Technology","Region 3"
20966,2015-09-18,22,1194.06,326.97,54.74,"Consumer","Furniture","Region 3"
21063,2016-04-14,49,377.02,84.66,7.08,"Consumer","Office Supplies","Region 3"
21063,2016-04-14,48,7339.24,-279.74,145.98,"Consumer","Furniture","Region 3"
21412,2016-07-12,38,137.07,-199.3,3.52,"Home Office","Office Supplies","Region 3"
21412,2016-07-12,28,203.99,-8.51,7.28,"Home Office","Office Supplies","Region 3"
21442,2014-12-25,48,2962.96,-612.94,58.14,"Consumer","Furniture","Region 3"
21442,2014-12-25,48,782.93,401.07,15.57,"Consumer","Office Supplies","Region 3"
21444,2016-04-14,17,34.16,-2.29,2.1,"Corporate","Office Supplies","Region 3"
21861,2014-08-18,5,244.9,-135.4,47.98,"Home Office","Technology","Region 3"
21956,2016-02-01,2,125.273,-301.91,65.99,"Consumer","Technology","Region 3"
22051,2016-12-29,39,209.33,-160.71,4.98,"Corporate","Office Supplies","Region 3"
22085,2017-03-09,41,265.61,-147.82,6.48,"Home Office","Office Supplies","Region 3"
22085,2017-03-09,27,485.03,-88.02,17.7,"Home Office","Office Supplies","Region 3"
22086,2016-12-14,21,2039.33,-862.44,95.95,"Small Business","Furniture","Region 3"
22118,2014-01-18,50,2842.54,1315.75,58.1,"Corporate","Office Supplies","Region 3"
22304,2016-11-24,24,40.24,-3.73,1.76,"Consumer","Office Supplies","Region 3"
22919,2014-07-17,21,98.77,41.33,4.91,"Consumer","Office Supplies","Region 3"
23041,2015-07-20,21,173.7,-31.59,7.68,"Consumer","Office Supplies","Region 3"
23041,2015-07-20,5,1811.25,203.44,367.99,"Consumer","Office Supplies","Region 3"
23041,2015-07-20,10,2642.95,-474.49,262.11,"Consumer","Furniture","Region 3"
23232,2015-04-16,15,614.15,-54.37,39.98,"Home Office","Technology","Region 3"
23232,2015-04-16,31,154.24,68.88,4.98,"Home Office","Office Supplies","Region 3"
23232,2015-04-16,20,140.31,-94.11,6.48,"Home Office","Office Supplies","Region 3"
23270,2016-03-12,20,1460.42,-441.44,68.81,"Home Office","Office Supplies","Region 3"
23270,2016-03-12,42,6659.7415,1647.75,195.99,"Home Office","Technology","Region 3"
23618,2017-11-27,45,2601.7905,748.2,65.99,"Consumer","Technology","Region 3"
24033,2016-01-02,50,1227.18,-252.53,23.99,"Consumer","Furniture","Region 3"
24066,2017-04-13,30,4278.61,-955.56,150.98,"Home Office","Furniture","Region 3"
24162,2014-08-22,1,10.94,-4.35,9.68,"Small Business","Office Supplies","Region 3"
24162,2014-08-22,12,1755.3,-7.01,150.98,"Small Business","Furniture","Region 3"
24384,2016-03-25,44,205.11,95.52,4.91,"Consumer","Office Supplies","Region 3"
24384,2016-03-25,21,3981.23,294.94,193.17,"Consumer","Office Supplies","Region 3"
24384,2016-03-25,20,2458.2425,110.54,155.99,"Consumer","Technology","Region 3"
24452,2014-05-07,18,115.71,-91.61,6.48,"Consumer","Office Supplies","Region 3"
24902,2015-05-26,43,224.58,46.31,5.18,"Consumer","Office Supplies","Region 3"
25348,2017-05-09,6,343.36,-41.27,56.96,"Small Business","Office Supplies","Region 3"
25348,2017-05-09,7,309.2215,-68.3,55.99,"Small Business","Technology","Region 3"
25350,2015-12-03,30,2477.99,747.68,80.98,"Home Office","Office Supplies","Region 3"
25350,2015-12-03,23,48.83,1,2.1,"Home Office","Office Supplies","Region 3"
25541,2014-01-13,50,297.76,-111.34,5.98,"Consumer","Office Supplies","Region 3"
25828,2015-11-23,35,241.43,-65.8,6.84,"Small Business","Office Supplies","Region 3"
26176,2016-11-18,14,94.32,-66.87,6.48,"Home Office","Office Supplies","Region 3"
26176,2016-11-18,30,554.4295,34.01,20.99,"Home Office","Technology","Region 3"
26337,2014-11-07,45,153.27,60.29,3.69,"Small Business","Office Supplies","Region 3"
26503,2016-04-20,47,671.78,297.23,15.57,"Small Business","Office Supplies","Region 3"
26503,2016-04-20,12,262.09,58.69,19.98,"Small Business","Furniture","Region 3"
26657,2017-09-29,28,1107.64,333.17,40.98,"Home Office","Office Supplies","Region 3"
26945,2014-02-05,29,221.33,77.33,7.28,"Home Office","Office Supplies","Region 3"
27364,2016-05-19,25,74.07,4.37,2.88,"Corporate","Office Supplies","Region 3"
27364,2016-05-19,29,1529.0565,201.73,65.99,"Corporate","Technology","Region 3"
27460,2014-05-12,7,855.03,-1.68,128.24,"Corporate","Furniture","Region 3"
27460,2014-05-12,31,196.58,-102.16,5.98,"Corporate","Technology","Region 3"
27717,2016-10-25,19,75.19,-93.67,3.75,"Corporate","Office Supplies","Region 3"
27778,2016-09-01,10,6350.29,-735.97,599.99,"Corporate","Technology","Region 3"
